gene_id	start	stop	strand	gene_name	product	tu	chromosome	protein_id	taxid	TF_name	TF_K12_ortho	gene_synonyms	protein_synonyms
STM14_RS02350	392401	392625	D	STM14_RS02350	membrane protein,membrane protein	STM14_RS02350 // STM14_RS02345	NC_016856.1	WP_000737127.1	588858	NA	NA	STM14_RS02350,WP_000737127.1,RS02350	WP_000737127.1,membrane protein
STM14_RS02355	392683	393042	D	STM14_RS02355	DUF4156 domain-containing protein,DUF4156 domain-containing protein	STM14_RS02355	NC_016856.1	WP_000722978.1	588858	NA	NA	STM14_RS02355,WP_000722978.1,RS02355	WP_000722978.1,DUF4156 domain-containing protein
STM14_RS02360	393112	394623	R	mdsC	multidrug efflux pump outer membrane protein,multidrug transporter	mdsA // mdsB // mdsC	NC_016856.1	WP_014343804.1	588858	NA	NA	STM14_RS02360,mdsC,WP_014343804.1,RS02360	WP_014343804.1,MdsC,multidrug efflux pump outer membrane protein
STM14_RS02365	394586	397753	R	mdsB	multidrug efflux pump RND transporter permease subunit,multidrug efflux RND transporter permease subunit	mdsA // mdsB // mdsC	NC_016856.1	WP_000673160.1	588858	NA	NA	STM14_RS02365,mdsB,WP_000673160.1,RS02365	WP_000673160.1,MdsB,multidrug efflux pump RND transporter permease subunit
STM14_RS02370	397750	398976	R	mdsA	multidrug efflux pump membrane fusion protein,MexE family multidrug efflux RND transporter periplasmic adaptor subunit	mdsA // mdsB // mdsC	NC_016856.1	WP_001254844.1	588858	NA	NA	STM14_RS02370,mdsA,WP_001254844.1,RS02370	WP_001254844.1,MdsA,MdsA // MexE family multidrug efflux RND transporter periplasmic adaptor subunit,MexE family multidrug efflux RND transporter periplasmic adaptor subunit,multidrug efflux pump membrane fusion protein
STM14_RS02375	399253	401541	D	STM14_RS02375	copper-translocating P-type ATPase,copper-translocating P-type ATPase	STM14_RS02380 // STM14_RS02375	NC_016856.1	WP_000083318.1	588858	NA	NA	STM14_RS02375,WP_000083318.1,RS02375	WP_000083318.1,copper-translocating P-type ATPase
STM14_RS02380	401553	402017	D	STM14_RS02380	Cu(I)-responsive transcriptional regulator,Cu(I)-responsive transcriptional regulator	STM14_RS02380 // STM14_RS02375	NC_016856.1	WP_001020583.1	588858	MerR	-	STM14_RS02380,WP_001020583.1,RS02380,PF00376.22	WP_001020583.1,Cu(I)-responsive transcriptional regulator,MerR
STM14_RS02385	402095	402289	D	STM14_RS02385	copper chaperone,copper chaperone	STM14_RS02385	NC_016856.1	WP_001159470.1	588858	NA	NA	STM14_RS02385,WP_001159470.1,RS02385	WP_001159470.1,copper chaperone
STM14_RS02395	402582	403835	D	STM14_RS02395	MFS transporter,MFS transporter	STM14_RS02395	NC_016856.1	WP_000288496.1	588858	NA	NA	STM14_RS02395,WP_000288496.1,RS02395	WP_000288496.1,MFS transporter
STM14_RS02400	404024	405982	D	STM14_RS02400	type III restriction-modification system StyLTI enzyme mod,type III restriction-modification system StyLTI enzyme mod	STM14_RS02405 // STM14_RS02400	NC_016856.1	WP_000910371.1	588858	NA	NA	STM14_RS02400,WP_000910371.1,RS02400	WP_000910371.1,type III restriction-modification system StyLTI enzyme mod
STM14_RS02405	405992	408964	D	STM14_RS02405	type III restriction endonuclease StyLTI,type III restriction endonuclease StyLTI	STM14_RS02405 // STM14_RS02400	NC_016856.1	WP_001651666.1	588858	NA	NA	STM14_RS02405,WP_001651666.1,RS02405	WP_001651666.1,type III restriction endonuclease StyLTI
STM14_RS02410	409241	409342	D	STM14_0421	Putative cytoplasmic protein,hypothetical protein	STM14_0421	NC_016856.1	WP_000934834.1	588858	NA	NA	STM14_RS02410,STM14_0421,WP_000934834.1,RS02410	WP_000934834.1,Putative cytoplasmic protein
STM14_RS02415	409459	410862	D	STM14_RS02415	cytochrome ubiquinol oxidase subunit I,cytochrome ubiquinol oxidase subunit I	STM14_RS02425 // STM14_RS02420 // STM14_RS02415	NC_016856.1	WP_000393711.1	588858	NA	NA	STM14_RS02415,WP_000393711.1,RS02415	WP_000393711.1,cytochrome ubiquinol oxidase subunit I
STM14_RS02420	410859	411869	D	STM14_RS02420	cytochrome d ubiquinol oxidase subunit II,cytochrome d ubiquinol oxidase subunit II	STM14_RS02425 // STM14_RS02420 // STM14_RS02415	NC_016856.1	WP_000151043.1	588858	NA	NA	STM14_RS02420,WP_000151043.1,RS02420	WP_000151043.1,cytochrome d ubiquinol oxidase subunit II
STM14_RS02425	411869	412000	D	STM14_RS02425	DUF2474 domain-containing protein,DUF2474 domain-containing protein	STM14_RS02425 // STM14_RS02420 // STM14_RS02415	NC_016856.1	WP_000241458.1	588858	NA	NA	STM14_RS02425,WP_000241458.1,RS02425	WP_000241458.1,DUF2474 domain-containing protein
STM14_RS02430	412206	413210	D	STM14_RS02430	AraC family transcriptional regulator,AraC family transcriptional regulator	STM14_RS02430	NC_016856.1	WP_000074605.1	588858	HTH_18	-	STM14_RS02430,WP_000074605.1,RS02430,PF12833.6	WP_000074605.1,AraC family transcriptional regulator,HTH_18
STM14_RS02435	413374	415464	D	foxA	ferrioxamine B receptor,ferrioxamine B receptor FoxA	foxA	NC_016856.1	WP_001526309.1	588858	NA	NA	STM14_RS02435,foxA,WP_001526309.1,RS02435	WP_001526309.1,ferrioxamine B receptor,FoxA
STM14_RS02440	415505	416137	R	STM14_RS02440	transporter,transporter	STM14_RS02440	NC_016856.1	WP_000433131.1	588858	NA	NA	STM14_RS02440,WP_000433131.1,RS02440	WP_000433131.1,transporter
STM14_RS02445	416369	416644	D	STM14_RS02445	DUF1471 domain-containing protein,DUF1471 domain-containing protein	STM14_RS02445	NC_016856.1	WP_000848026.1	588858	NA	NA	STM14_RS02445,WP_000848026.1,RS02445	WP_000848026.1,DUF1471 domain-containing protein
STM14_RS02450	416780	418405	R	STM14_RS02450	propionate catabolism operon regulatory protein,propionate catabolism operon regulatory protein	STM14_RS02450	NC_016856.1	WP_000205278.1	588858	HTH_8	PRPR_ECOLI	STM14_RS02450,WP_000205278.1,RS02450,PF02954.18	WP_000205278.1,propionate catabolism operon regulatory protein,HTH_8
STM14_RS02455	418670	419557	D	prpB	2-methylisocitrate lyase subunit,methylisocitrate lyase	prpE // prpD // prpC // prpB	NC_016856.1	WP_000052224.1	588858	NA	NA	STM14_RS02455,prpB,WP_000052224.1,RS02455	WP_000052224.1,2-methylisocitrate lyase subunit,PrpB
STM14_RS02460	419680	420849	D	prpC	2-methylcitrate synthase,2-methylcitrate synthase	prpE // prpD // prpC // prpB	NC_016856.1	WP_000132749.1	588858	NA	NA	STM14_RS02460,prpC,WP_000132749.1,RS02460	WP_000132749.1,2-methylcitrate synthase,PrpC
STM14_RS02465	420889	422340	D	prpD	2-methylcitrate dehydratase,2-methylcitrate dehydratase	prpE // prpD // prpC // prpB	NC_016856.1	WP_000107071.1	588858	NA	NA	STM14_RS02465,prpD,WP_000107071.1,RS02465	WP_000107071.1,2-methylcitrate dehydratase,PrpD
STM14_RS02470	422381	424267	D	prpE	propionate-CoA ligase,propionate--CoA ligase	prpE // prpD // prpC // prpB	NC_016856.1	WP_000010229.1	588858	NA	NA	STM14_RS02470,prpE,WP_000010229.1,RS02470	WP_000010229.1,propionate-CoA ligase,propionyl-CoA synthetase,PrpE,PrpE // propionyl-CoA synthetase
STM14_RS02475	424371	425345	R	STM14_RS02475	porphobilinogen synthase,porphobilinogen synthase	STM14_RS02475	NC_016856.1	WP_000130724.1	588858	NA	NA	STM14_RS02475,WP_000130724.1,RS02475	WP_000130724.1,porphobilinogen synthase
STM14_RS02480	425858	428794	D	STM14_RS02480	outer membrane autotransporter barrel domain-containing protein,outer membrane autotransporter barrel domain-containing protein	STM14_RS02480	NC_016856.1	WP_000556518.1	588858	NA	NA	STM14_RS02480,WP_000556518.1,RS02480	WP_000556518.1,outer membrane autotransporter barrel domain-containing protein
STM14_RS02485	428880	429503	D	STM14_RS02485	transcriptional regulator,transcriptional regulator	STM14_RS02485	NC_016856.1	WP_000950242.1	588858	NA	NA	STM14_RS02485,WP_000950242.1,RS02485	WP_000950242.1,transcriptional regulator
STM14_RS02490	429548	430705	R	ampH	D-alanyl-D-alanine- carboxypeptidase/endopeptidase,D-alanyl-D-alanine- carboxypeptidase/endopeptidase AmpH	ampH	NC_016856.1	WP_000830784.1	588858	NA	NA	STM14_RS02490,ampH,WP_000830784.1,RS02490	WP_000830784.1,AmpH,D-alanyl-D-alanine- carboxypeptidase/endopeptidase
STM14_RS24410	430751	430954	R	STM14_RS24410	hypothetical protein,hypothetical protein	STM14_RS24410	NC_016856.1	WP_016695698.1	588858	NA	NA	STM14_RS24410,WP_016695698.1,RS24410	WP_016695698.1,hypothetical protein
STM14_RS02495	431052	432272	D	STM14_RS02495	peptide transporter,peptide transporter	STM14_RS02500 // STM14_RS02495	NC_016856.1	WP_000477024.1	588858	NA	NA	STM14_RS02495,WP_000477024.1,RS02495	WP_000477024.1,peptide transporter
STM14_RS02500	432287	433381	D	STM14_RS02500	DUF1615 domain-containing protein,DUF1615 domain-containing protein	STM14_RS02500 // STM14_RS02495	NC_016856.1	WP_001271421.1	588858	NA	NA	STM14_RS02500,WP_001271421.1,RS02500	WP_001271421.1,DUF1615 domain-containing protein
STM14_RS02505	433419	433727	R	STM14_RS02505	DUF2755 domain-containing protein,DUF2755 domain-containing protein	STM14_RS02505	NC_016856.1	WP_000763139.1	588858	NA	NA	STM14_RS02505,WP_000763139.1,RS02505	WP_000763139.1,DUF2755 domain-containing protein
STM14_RS02510	433995	434210	D	STM14_RS02510	DUF2754 domain-containing protein,DUF2754 domain-containing protein	STM14_RS02510	NC_016856.1	WP_001239243.1	588858	NA	NA	STM14_RS02510,WP_001239243.1,RS02510	WP_001239243.1,DUF2754 domain-containing protein
STM14_RS02515	434236	435330	R	STM14_RS02515	D-alanine--D-alanine ligase A,D-alanine--D-alanine ligase A	STM14_RS02515	NC_016856.1	WP_001096588.1	588858	NA	NA	STM14_RS02515,WP_001096588.1,RS02515	WP_001096588.1,D-alanine--D-alanine ligase A
STM14_RS02520	435408	436121	D	STM14_RS02520	extensin,extensin	STM14_RS02520	NC_016856.1	WP_000480794.1	588858	NA	NA	STM14_RS02520,WP_000480794.1,RS02520	WP_000480794.1,extensin
STM14_RS02525	436290	437501	D	STM14_RS02525	MFS transporter,MFS transporter	STM14_RS02525	NC_016856.1	WP_000446768.1	588858	NA	NA	STM14_RS02525,WP_000446768.1,RS02525	WP_000446768.1,MFS transporter
STM14_RS02530	437792	438058	D	iraP	anti-adapter protein,anti-adapter protein IraP	iraP	NC_016856.1	WP_000245158.1	588858	NA	NA	STM14_RS02530,iraP,WP_000245158.1,RS02530	WP_000245158.1,anti-adapter protein,IraP
STM14_RS02535	438410	438730	D	psiF	phosphate starvation-inducible protein,phosphate starvation-inducible protein PsiF	psiF	NC_016856.1	WP_000705165.1	588858	NA	NA	STM14_RS02535,psiF,WP_000705165.1,RS02535	WP_000705165.1,phosphate starvation-inducible protein,PsiF
STM14_RS02540	438822	439934	D	adrA	diguanylate cyclase,diguanylate cyclase AdrA	adrA	NC_016856.1	WP_000484086.1	588858	NA	NA	STM14_RS02540,adrA,WP_000484086.1,RS02540	WP_000484086.1,AdrA,diguanylate cyclase
STM14_RS02545	439949	440758	R	STM14_RS02545	pyrroline-5-carboxylate reductase,pyrroline-5-carboxylate reductase	STM14_RS02545	NC_016856.1	WP_000412197.1	588858	NA	NA	STM14_RS02545,WP_000412197.1,RS02545	WP_000412197.1,pyrroline-5-carboxylate reductase
STM14_RS02550	440898	441353	D	STM14_RS02550	YaiI/YqxD family protein,YaiI/YqxD family protein	STM14_RS02550	NC_016856.1	WP_000158137.1	588858	NA	NA	STM14_RS02550,WP_000158137.1,RS02550	WP_000158137.1,YaiI/YqxD family protein
STM14_RS02555	441538	442083	D	STM14_RS02555	shikimate kinase,shikimate kinase	STM14_RS02560 // STM14_RS02555	NC_016856.1	WP_000983569.1	588858	NA	NA	STM14_RS02555,WP_000983569.1,RS02555	WP_000983569.1,shikimate kinase
STM14_RS02560	442110	442301	D	STM14_RS02560	hypothetical protein,hypothetical protein	STM14_RS02560 // STM14_RS02555	NC_016856.1	WP_001143165.1	588858	NA	NA	STM14_RS02560,WP_001143165.1,RS02560	WP_001143165.1,hypothetical protein
STM14_RS02565	442552	443229	D	STM14_RS02565	hypothetical protein,hypothetical protein	STM14_RS02565	NC_016856.1	WP_001276437.1	588858	NA	NA	STM14_RS02565,WP_001276437.1,RS02565	WP_001276437.1,hypothetical protein
STM14_RS02570	443300	443584	D	STM14_RS02570	hypothetical protein,hypothetical protein	STM14_RS02570	NC_016856.1	WP_000941952.1	588858	NA	NA	STM14_RS02570,WP_000941952.1,RS02570	WP_000941952.1,hypothetical protein
STM14_RS02575	443622	444533	R	rdgC	recombination-associated protein,recombination-associated protein RdgC	rdgC	NC_016856.1	WP_000964305.1	588858	NA	NA	STM14_RS02575,rdgC,WP_000964305.1,RS02575	WP_000964305.1,RdgC,recombination-associated protein
STM14_RS02580	444659	445567	D	mak	fructokinase,fructokinase	mak	NC_016856.1	WP_001219277.1	588858	-	MAK_ECOLI	STM14_RS02580,mak,WP_001219277.1,RS02580 // yajF,-	WP_001219277.1,fructokinase,Mak,YajF,YajF // Mak,-
STM14_RS02585	445589	446761	R	araJ	MFS transporter,MFS transporter AraJ	araJ	NC_016856.1	WP_000755620.1	588858	NA	NA	STM14_RS02585,araJ,WP_000755620.1,RS02585	WP_000755620.1,AraJ,MFS transporter
STM14_RS02590	446934	450074	R	sbcC	exonuclease subunit,exonuclease subunit SbcC	sbcD // sbcC	NC_016856.1	WP_001526312.1	588858	NA	NA	STM14_RS02590,sbcC,WP_001526312.1,RS02590	WP_001526312.1,exonuclease subunit,SbcC
STM14_RS02595	450071	451273	R	sbcD	exonuclease subunit,exonuclease subunit SbcD	sbcD // sbcC	NC_016856.1	WP_001221261.1	588858	NA	NA	STM14_RS02595,sbcD,WP_001221261.1,RS02595	WP_001221261.1,exonuclease subunit,SbcD
STM14_RS02605	451488	452177	D	phoB	phosphate regulon transcriptional regulatory protein,phosphate regulon transcriptional regulatory protein PhoB	phoB	NC_016856.1	WP_000113921.1	588858	Trans_reg_C	PHOB_ECOLI	STM14_RS02605,phoB,WP_000113921.1,RS02605,PF00486.27	WP_000113921.1,PhoB,phosphate regulon transcriptional regulatory protein,Trans_reg_C
STM14_RS02610	452247	453542	D	phoR	two-component system sensor histidine kinase,two-component system sensor histidine kinase PhoR	phoR	NC_016856.1	WP_000893645.1	588858	NA	NA	STM14_RS02610,phoR,WP_000893645.1,RS02610	WP_000893645.1,PhoR,two-component system sensor histidine kinase
STM14_RS02615	453951	455270	D	STM14_RS02615	branched-chain amino acid transport system 2 carrier protein,branched-chain amino acid transport system 2 carrier protein	STM14_RS02615	NC_016856.1	WP_000149625.1	588858	NA	NA	STM14_RS02615,WP_000149625.1,RS02615	WP_000149625.1,branched-chain amino acid transport system 2 carrier protein
STM14_RS02620	455345	456715	D	proY	proline-specific permease,proline-specific permease ProY	proY	NC_016856.1	WP_001555879.1	588858	NA	NA	STM14_RS02620,proY,WP_001555879.1,RS02620	WP_001555879.1,proline-specific permease,ProY
STM14_RS02625	456877	458694	D	STM14_RS02625	maltodextrin glucosidase,maltodextrin glucosidase	STM14_RS02625	NC_016856.1	WP_000930727.1	588858	NA	NA	STM14_RS02625,WP_000930727.1,RS02625	WP_000930727.1,maltodextrin glucosidase
STM14_RS02630	458766	459368	R	STM14_RS02630	peroxiredoxin,peroxiredoxin	STM14_RS02630	NC_016856.1	WP_000244731.1	588858	NA	NA	STM14_RS02630,WP_000244731.1,RS02630	WP_000244731.1,peroxiredoxin
STM14_RS02635	459578	460159	R	STM14_RS02635	ACP phosphodiesterase,ACP phosphodiesterase	STM14_RS02635	NC_016856.1	WP_001009858.1	588858	NA	NA	STM14_RS02635,WP_001009858.1,RS02635	WP_001009858.1,ACP phosphodiesterase
STM14_RS02640	460253	461317	D	queA	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase,tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	secF // secD // yajC // tgt // STM14_RS24415 // queA	NC_016856.1	WP_001266530.1	588858	NA	NA	STM14_RS02640,queA,WP_001266530.1,RS02640	WP_001266530.1,QueA,tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase
STM14_RS24415	461304	461450	D	STM14_RS24415	DNA metabolism protein,DNA metabolism protein	secF // secD // yajC // tgt // STM14_RS24415 // queA	NC_016856.1	WP_071533032.1	588858	NA	NA	STM14_RS24415,WP_071533032.1,RS24415	WP_071533032.1,DNA metabolism protein
STM14_RS02645	461514	462641	D	tgt	tRNA guanosine(34) transglycosylase,tRNA guanosine(34) transglycosylase Tgt	secF // secD // yajC // tgt // STM14_RS24415 // queA	NC_016856.1	WP_000667305.1	588858	NA	NA	STM14_RS02645,tgt,WP_000667305.1,RS02645	WP_000667305.1,Tgt,tRNA guanosine(34) transglycosylase
STM14_RS02650	462664	462996	D	yajC	preprotein translocase subunit,preprotein translocase subunit YajC	secF // secD // yajC // tgt // STM14_RS24415 // queA	NC_016856.1	WP_000007628.1	588858	NA	NA	STM14_RS02650,yajC,WP_000007628.1,RS02650	WP_000007628.1,preprotein translocase subunit,YajC
STM14_RS02655	463024	464871	D	secD	protein translocase subunit,protein translocase subunit SecD	secF // secD // yajC // tgt // STM14_RS24415 // queA	NC_016856.1	WP_000934811.1	588858	NA	NA	STM14_RS02655,secD,WP_000934811.1,RS02655	WP_000934811.1,protein translocase subunit,SecD
STM14_RS02660	464882	465853	D	secF	protein translocase subunit,protein translocase subunit SecF	secF // secD // yajC // tgt // STM14_RS24415 // queA	NC_016856.1	WP_000046629.1	588858	NA	NA	STM14_RS02660,secF,WP_000046629.1,RS02660	WP_000046629.1,protein translocase subunit,SecF
STM14_RS02665	466001	466366	D	STM14_RS02665	VOC family protein,VOC family protein	STM14_RS02670 // STM14_RS02665	NC_016856.1	WP_000793035.1	588858	NA	NA	STM14_RS02665,WP_000793035.1,RS02665	WP_000793035.1,VOC family protein
STM14_RS02670	466392	467084	D	STM14_RS02670	YafY family transcriptional regulator,YafY family transcriptional regulator	STM14_RS02670 // STM14_RS02665	NC_016856.1	WP_000198318.1	588858	HTH_11	-	STM14_RS02670,WP_000198318.1,RS02670,PF08279.11	WP_000198318.1,YafY family transcriptional regulator,HTH_11
STM14_RS02675	467254	467601	D	STM14_RS02675	HNH endonuclease,HNH endonuclease	STM14_RS24420 // STM14_RS02675	NC_016856.1	WP_000974818.1	588858	NA	NA	STM14_RS02675,WP_000974818.1,RS02675	WP_000974818.1,HNH endonuclease
STM14_RS24420	467619	467846	D	STM14_RS24420	hypothetical protein,hypothetical protein	STM14_RS24420 // STM14_RS02675	NC_016856.1	WP_071533033.1	588858	NA	NA	STM14_RS24420,WP_071533033.1,RS24420	WP_071533033.1,hypothetical protein
STM14_RS25875	467849	468175	R	STM14_RS25875	hypothetical protein,hypothetical protein	STM14_RS25875	NC_016856.1	WP_010989124.1	588858	NA	NA	STM14_RS25875,WP_010989124.1,RS25875	WP_010989124.1,hypothetical protein
STM14_RS02685	468230	469093	R	tsx	nucleoside-specific channel-forming protein,nucleoside-specific channel-forming protein Tsx	tsx	NC_016856.1	WP_000752021.1	588858	NA	NA	STM14_RS02685,tsx,WP_000752021.1,RS02685	WP_000752021.1,nucleoside-specific channel-forming protein,Tsx
STM14_RS02690	469393	469932	R	STM14_RS02690	DUF3251 domain-containing protein,DUF3251 domain-containing protein	STM14_RS02690	NC_016856.1	WP_000198484.1	588858	NA	NA	STM14_RS02690,WP_000198484.1,RS02690	WP_000198484.1,DUF3251 domain-containing protein
STM14_RS02695	470084	470533	D	nrdR	transcriptional regulator,transcriptional regulator NrdR	nusB // STM14_RS02705 // ribD // nrdR	NC_016856.1	WP_000543533.1	588858	-	NRDR_ECOLI	STM14_RS02695,nrdR,WP_000543533.1,RS02695,-	WP_000543533.1,NrdR,transcriptional regulator,-
STM14_RS02700	470537	471640	D	ribD	bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase,bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD	nusB // STM14_RS02705 // ribD // nrdR	NC_016856.1	WP_001150216.1	588858	NA	NA	STM14_RS02700,ribD,WP_001150216.1,RS02700	WP_001150216.1,bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase,RibD
STM14_RS02705	471729	472199	D	STM14_RS02705	6,7-dimethyl-8-ribityllumazine synthase,6,7-dimethyl-8-ribityllumazine synthase	nusB // STM14_RS02705 // ribD // nrdR	NC_016856.1	WP_001021372.1	588858	NA	NA	STM14_RS02705,WP_001021372.1,RS02705	WP_001021372.1,6,7-dimethyl-8-ribityllumazine synthase
STM14_RS02710	472220	472639	D	nusB	N utilization substance protein B,N utilization substance protein B	nusB // STM14_RS02705 // ribD // nrdR	NC_016856.1	WP_000801129.1	588858	NA	NA	STM14_RS02710,nusB,WP_000801129.1,RS02710	WP_000801129.1,N utilization substance protein B,NusB
STM14_RS02715	472718	473695	D	STM14_RS02715	thiamine-monophosphate kinase,thiamine-monophosphate kinase	STM14_RS02715	NC_016856.1	WP_000752138.1	588858	NA	NA	STM14_RS02715,WP_000752138.1,RS02715	WP_000752138.1,thiamine-monophosphate kinase
STM14_RS02720	473673	474188	D	STM14_RS02720	phosphatidylglycerophosphatase A,phosphatidylglycerophosphatase A	STM14_RS02720	NC_016856.1	WP_000154063.1	588858	NA	NA	STM14_RS02720,WP_000154063.1,RS02720	WP_000154063.1,phosphatidylglycerophosphatase A
