gene_id	start	stop	strand	gene_name	product	tu	chromosome	protein_id	taxid	TF_name	TF_K12_ortho	gene_synonyms	protein_synonyms
STM474_RS06645	1372531	1373514	D	pheS	phenylalanine--tRNA ligase subunit alpha,phenylalanine--tRNA ligase subunit alpha	ihfA // pheT // pheS // pheM	NC_016857.1	WP_000018570.1	909946	NA	NA	STM474_RS06645,pheS,WP_000018570.1,RS06645	WP_000018570.1,phenylalanine--tRNA ligase subunit alpha,PheS
STM474_RS06650	1373530	1375917	D	pheT	phenylalanine--tRNA ligase subunit beta,phenylalanine--tRNA ligase subunit beta	ihfA // pheT // pheS // pheM	NC_016857.1	WP_000672400.1	909946	NA	NA	STM474_RS06650,pheT,WP_000672400.1,RS06650	WP_000672400.1,phenylalanine--tRNA ligase subunit beta,PheT
STM474_RS06655	1375922	1376221	D	ihfA	integration host factor subunit alpha,integration host factor subunit alpha	ihfA // pheT // pheS // pheM	NC_016857.1	WP_001229266.1	909946	Bac_DNA_binding	IHFA_ECOLI	STM474_RS06655,ihfA,WP_001229266.1,RS06655,PF00216.20	WP_001229266.1,IhfA,integration host factor subunit alpha,Bac_DNA_binding
STM474_RS06660	1376424	1377404	D	btuC	vitamin B12 ABC transporter permease BtuC,vitamin B12 import system permease BtuC	btuC	NC_016857.1	WP_000954984.1	909946	NA	NA	STM474_RS06660,btuC,WP_000954984.1,RS06660	WP_000954984.1,BtuC,vitamin B12 ABC transporter permease BtuC
STM474_RS06665	1377496	1378047	D	STM474_RS06665	glutathione peroxidase,glutathione peroxidase	btuD // STM474_RS06665	NC_016857.1	WP_001181565.1	909946	NA	NA	STM474_RS06665,WP_001181565.1,RS06665	WP_001181565.1,glutathione peroxidase
STM474_RS06670	1378047	1378796	D	btuD	vitamin B12 ABC transporter ATP-binding protein BtuD,vitamin B12 ABC transporter ATP-binding protein BtuD	btuD // STM474_RS06665	NC_016857.1	WP_000080602.1	909946	NA	NA	STM474_RS06670,btuD,WP_000080602.1,RS06670	WP_000080602.1,BtuD,vitamin B12 ABC transporter ATP-binding protein BtuD
STM474_RS06675	1378873	1379337	D	STM474_RS06675	lipoprotein,lipoprotein	STM474_RS06675	NC_016857.1	WP_001213256.1	909946	NA	NA	STM474_RS06675,WP_001213256.1,RS06675	WP_001213256.1,lipoprotein
STM474_RS06680	1379651	1380364	D	ydiV	anti-FlhDC factor YdiV,anti-FlhDC factor YdiV	ydiV	NC_016857.1	WP_000562009.1	909946	NA	NA	STM474_RS06680,ydiV,WP_000562009.1,RS06680	WP_000562009.1,anti-FlhDC factor YdiV,YdiV
STM474_RS06685	1380426	1381868	D	STM474_RS06685	YdiU family protein,YdiU family protein	STM474_RS06685	NC_016857.1	WP_000175668.1	909946	NA	NA	STM474_RS06685,WP_000175668.1,RS06685	WP_000175668.1,YdiU family protein
STM474_RS06690	1381903	1382094	R	hemP	hemin uptake protein HemP,hemin uptake protein HemP	hemP	NC_016857.1	WP_000089115.1	909946	NA	NA	STM474_RS06690,hemP,WP_000089115.1,RS06690	WP_000089115.1,hemin uptake protein HemP,HemP
STM474_RS06695	1382251	1383297	R	aroH	3-deoxy-7-phosphoheptulonate synthase AroH,phospho-2-dehydro-3-deoxyheptonate aldolase Trp-sensitive	aroH	NC_016857.1	WP_001082196.1	909946	NA	NA	STM474_RS06695,aroH,WP_001082196.1,RS06695	WP_001082196.1,3-deoxy-7-phosphoheptulonate synthase AroH,AroH
STM474_RS06700	1383453	1384286	R	ppsR	posphoenolpyruvate synthetase regulatory kinase/phosphorylase PpsR,phosphoenolpyruvate synthase regulatory protein	ppsR	NC_016857.1	WP_000370992.1	909946	-	PDRP_BACSU	STM474_RS06700,ppsR,WP_000370992.1,RS06700,-	WP_000370992.1,posphoenolpyruvate synthetase regulatory kinase/phosphorylase PpsR,PpsR,-
STM474_RS06705	1384623	1387001	D	ppsA	phosphoenolpyruvate synthase,phosphoenolpyruvate synthase	ppsA	NC_016857.1	WP_000069340.1	909946	NA	NA	STM474_RS06705,ppsA,WP_000069340.1,RS06705	WP_000069340.1,phosphoenolpyruvate synthase,PpsA
STM474_RS06710	1387043	1388683	R	fadK	medium-chain fatty-acid--CoA ligase,cyclohexanecarboxylate-CoA ligase	fadK	NC_016857.1	WP_000117497.1	909946	NA	NA	STM474_RS06710,fadK,WP_000117497.1,RS06710	WP_000117497.1,FadK,medium-chain fatty-acid--CoA ligase
STM474_RS06715	1388773	1389066	R	STM474_RS06715	ferredoxin family protein,ferredoxin family protein	STM474_RS06720 // STM474_RS06715	NC_016857.1	WP_000093362.1	909946	NA	NA	STM474_RS06715,WP_000093362.1,RS06715	WP_000093362.1,ferredoxin family protein
STM474_RS06720	1389063	1390349	R	STM474_RS06720	FAD-dependent oxidoreductase,oxidoreductase	STM474_RS06720 // STM474_RS06715	NC_016857.1	WP_001278565.1	909946	NA	NA	STM474_RS06720,WP_001278565.1,RS06720	WP_001278565.1,FAD-dependent oxidoreductase
STM474_RS06725	1390406	1391341	R	STM474_RS06725	electron transfer flavoprotein subunit alpha,electron transfer flavoprotein subunit alpha	STM474_RS06730 // STM474_RS06725	NC_016857.1	WP_001015871.1	909946	NA	NA	STM474_RS06725,WP_001015871.1,RS06725	WP_001015871.1,electron transfer flavoprotein subunit alpha
STM474_RS06730	1391363	1392127	R	STM474_RS06730	electron transfer flavoprotein,electron transfer flavoprotein FixB	STM474_RS06730 // STM474_RS06725	NC_016857.1	WP_000692106.1	909946	NA	NA	STM474_RS06730,WP_000692106.1,RS06730	WP_000692106.1,electron transfer flavoprotein
STM474_RS06735	1392590	1393480	D	STM474_RS06735	AraC family transcriptional regulator,AraC family transcriptional regulator	STM474_RS06735	NC_016857.1	WP_000284836.1	909946	HTH_18	-	STM474_RS06735,WP_000284836.1,RS06735,PF12833.6	WP_000284836.1,AraC family transcriptional regulator,HTH_18
STM474_RS06740	1393556	1394707	R	STM474_RS06740	acyl-CoA dehydrogenase,acyl-CoA dehydrogenase	STM474_RS06745 // STM474_RS06740	NC_016857.1	WP_000347819.1	909946	NA	NA	STM474_RS06740,WP_000347819.1,RS06740	WP_000347819.1,acyl-CoA dehydrogenase
STM474_RS06745	1394721	1396316	R	STM474_RS06745	acyl CoA:acetate/3-ketoacid CoA transferase,hypothetical protein	STM474_RS06745 // STM474_RS06740	NC_016857.1	WP_014343836.1	909946	NA	NA	STM474_RS06745,WP_014343836.1,RS06745	WP_014343836.1,acyl CoA:acetate/3-ketoacid CoA transferase
STM474_RS06750	1396470	1397228	R	aroD	type I 3-dehydroquinate dehydratase,3-dehydroquinase	ydiB // aroD	NC_016857.1	WP_000860225.1	909946	NA	NA	STM474_RS06750,aroD,WP_000860225.1,RS06750	WP_000860225.1,AroD,type I 3-dehydroquinate dehydratase
STM474_RS06755	1397273	1398139	R	ydiB	quinate/shikimate dehydrogenase,quinate/shikimate dehydrogenase	ydiB // aroD	NC_016857.1	WP_000383490.1	909946	NA	NA	STM474_RS06755,ydiB,WP_000383490.1,RS06755	WP_000383490.1,quinate/shikimate dehydrogenase,YdiB
STM474_RS06760	1398221	1399440	R	STM474_RS06760	MFS transporter,MFS transporter	STM474_RS06760	NC_016857.1	NA	909946	NA	NA	STM474_RS06760,RS06760	
STM474_RS06765	1399804	1401015	R	STM474_RS06765	MFS transporter,MFS transporter	STM474_RS06765	NC_016857.1	WP_000797677.1	909946	NA	NA	STM474_RS06765,WP_000797677.1,RS06765	WP_000797677.1,MFS transporter
STM474_RS06770	1401156	1401515	R	STM474_RS06770	YdiL family protein,DUF1870 domain-containing protein	STM474_RS06770	NC_016857.1	WP_000980452.1	909946	NA	NA	STM474_RS06770,WP_000980452.1,RS06770	WP_000980452.1,YdiL family protein
STM474_RS24795	1401683	1401790	NA	rprA	antisense sRNA RprA	rprA	NA	NA	NA	NA	NA	STM474_RS24795,rprA,RS24795	
STM474_RS06775	1401973	1403091	R	ydiK	AI-2E family transporter YdiK,AI-2E family transporter	ydiK	NC_016857.1	WP_000248615.1	909946	NA	NA	STM474_RS06775,ydiK,WP_000248615.1,RS06775	WP_000248615.1,AI-2E family transporter YdiK,YdiK
STM474_RS06780	1403356	1406412	D	STM474_RS06780	FAD-binding oxidoreductase,FAD-binding oxidoreductase	menI // STM474_RS06780	NC_016857.1	WP_000612921.1	909946	NA	NA	STM474_RS06780,WP_000612921.1,RS06780	WP_000612921.1,FAD-binding oxidoreductase
STM474_RS06785	1406409	1406819	D	menI	1,4-dihydroxy-2-naphthoyl-CoA hydrolase,acyl-CoA esterase	menI // STM474_RS06780	NC_016857.1	WP_000637930.1	909946	NA	NA	STM474_RS06785,menI,WP_000637930.1,RS06785	WP_000637930.1,1,4-dihydroxy-2-naphthoyl-CoA hydrolase,MenI
STM474_RS06790	1406918	1407106	D	STM474_RS06790	YdiH family protein,hypothetical protein	STM474_RS06790	NC_016857.1	WP_000638607.1	909946	NA	NA	STM474_RS06790,WP_000638607.1,RS06790	WP_000638607.1,YdiH family protein
STM474_RS06795	1407394	1408740	R	STM474_RS06795	L-cystine transporter,L-cystine transporter	STM474_RS06795	NC_016857.1	WP_000261866.1	909946	NA	NA	STM474_RS06795,WP_000261866.1,RS06795	WP_000261866.1,L-cystine transporter
STM474_RS06800	1409167	1409535	D	sufA	Fe-S cluster assembly scaffold SufA,Fe-S cluster assembly scaffold SufA	sufE // sufS // sufD // sufC // sufB // sufA	NC_016857.1	WP_000418970.1	909946	NA	NA	STM474_RS06800,sufA,WP_000418970.1,RS06800	WP_000418970.1,Fe-S cluster assembly scaffold SufA,SufA
STM474_RS06805	1409544	1411031	D	sufB	Fe-S cluster assembly protein SufB,Fe-S cluster assembly protein SufB	sufE // sufS // sufD // sufC // sufB // sufA	NC_016857.1	WP_000089383.1	909946	NA	NA	STM474_RS06805,sufB,WP_000089383.1,RS06805	WP_000089383.1,Fe-S cluster assembly protein SufB,SufB
STM474_RS06810	1411048	1411794	D	sufC	Fe-S cluster assembly ATPase SufC,Fe-S cluster assembly ATPase SufC	sufE // sufS // sufD // sufC // sufB // sufA	NC_016857.1	WP_000948902.1	909946	NA	NA	STM474_RS06810,sufC,WP_000948902.1,RS06810	WP_000948902.1,Fe-S cluster assembly ATPase SufC,SufC
STM474_RS06815	1411769	1413040	D	sufD	Fe-S cluster assembly protein SufD,signal peptide peptidase SppA	sufE // sufS // sufD // sufC // sufB // sufA	NC_016857.1	WP_000907925.1	909946	NA	NA	STM474_RS06815,sufD,WP_000907925.1,RS06815	WP_000907925.1,Fe-S cluster assembly protein SufD,SufD
STM474_RS06820	1413037	1414257	D	sufS	cysteine desulfurase SufS,cysteine desulfurase	sufE // sufS // sufD // sufC // sufB // sufA	NC_016857.1	WP_000143859.1	909946	NA	NA	STM474_RS06820,sufS,WP_000143859.1,RS06820	WP_000143859.1,cysteine desulfurase SufS,SufS
STM474_RS06825	1414270	1414686	D	sufE	cysteine desulfuration protein SufE,cysteine desulfuration protein SufE	sufE // sufS // sufD // sufC // sufB // sufA	NC_016857.1	WP_000729468.1	909946	NA	NA	STM474_RS06825,sufE,WP_000729468.1,RS06825	WP_000729468.1,cysteine desulfuration protein SufE,SufE
STM474_RS06830	1414841	1415842	D	STM474_RS06830	L,D-transpeptidase family protein,murein transpeptidase	STM474_RS06830	NC_016857.1	WP_000817059.1	909946	NA	NA	STM474_RS06830,WP_000817059.1,RS06830	WP_000817059.1,D-transpeptidase family protein,L
STM474_RS06835	1415909	1416148	R	STM474_RS06835	major outer membrane lipoprotein,hypothetical protein	STM474_RS06835	NC_016857.1	WP_001082332.1	909946	NA	NA	STM474_RS06835,WP_001082332.1,RS06835	WP_001082332.1,major outer membrane lipoprotein
STM474_RS06840	1416231	1416467	R	lpp	murein lipoprotein Lpp,hypothetical protein	lpp	NC_016857.1	WP_001082307.1	909946	NA	NA	STM474_RS06840,lpp,WP_001082307.1,RS06840	WP_001082307.1,Lpp,murein lipoprotein Lpp
STM474_RS06845	1416778	1418190	R	pykF	pyruvate kinase PykF,pyruvate kinase I	pykF	NC_016857.1	WP_000751447.1	909946	NA	NA	STM474_RS06845,pykF,WP_000751447.1,RS06845	WP_000751447.1,PykF,pyruvate kinase PykF
STM474_RS06850	1418592	1419935	R	STM474_RS06850	APC family permease,APC family permease	STM474_RS06855 // STM474_RS06850	NC_016857.1	WP_000756089.1	909946	NA	NA	STM474_RS06850,WP_000756089.1,RS06850	WP_000756089.1,APC family permease
STM474_RS06855	1419957	1420850	R	STM474_RS06855	proline iminopeptidase-family hydrolase,hydrolase	STM474_RS06855 // STM474_RS06850	NC_016857.1	WP_001000510.1	909946	NA	NA	STM474_RS06855,WP_001000510.1,RS06855	WP_001000510.1,proline iminopeptidase-family hydrolase
STM474_RS06860	1420909	1421646	R	STM474_RS06860	hypothetical protein,hypothetical protein	STM474_RS06865 // STM474_RS06860	NC_016857.1	WP_000697187.1	909946	NA	NA	STM474_RS06860,WP_000697187.1,RS06860	WP_000697187.1,hypothetical protein
STM474_RS06865	1421658	1422884	R	STM474_RS06865	DeoR family transcriptional regulator,hypothetical protein	STM474_RS06865 // STM474_RS06860	NC_016857.1	WP_000471807.1	909946	HTH_DeoR	-	STM474_RS06865,WP_000471807.1,RS06865,PF08220.11	WP_000471807.1,DeoR family transcriptional regulator,HTH_DeoR
STM474_RS06870	1423207	1426269	R	ttrA	tetrathionate reductase subunit TtrA,tetrathionate reductase subunit A	ttrB // ttrC // ttrA	NC_016857.1	WP_000002375.1	909946	NA	NA	STM474_RS06870,ttrA,WP_000002375.1,RS06870	WP_000002375.1,tetrathionate reductase subunit TtrA,TtrA
STM474_RS06875	1426262	1427284	R	ttrC	tetrathionate reductase subunit TtrC,tetrathionate reductase subunit TtrC	ttrB // ttrC // ttrA	NC_016857.1	WP_000149754.1	909946	NA	NA	STM474_RS06875,ttrC,WP_000149754.1,RS06875	WP_000149754.1,tetrathionate reductase subunit TtrC,TtrC
STM474_RS06880	1427285	1428037	R	ttrB	tetrathionate reductase subunit TtrB,tetrathionate reductase subunit B	ttrB // ttrC // ttrA	NC_016857.1	WP_000269830.1	909946	NA	NA	STM474_RS06880,ttrB,WP_000269830.1,RS06880	WP_000269830.1,tetrathionate reductase subunit TtrB,TtrB
STM474_RS06885	1428201	1429979	D	ttrS	two-component system sensor histidine kinase TtrS,two-component system sensor histidine kinase TtrS	ttrR // ttrS	NC_016857.1	WP_001214413.1	909946	NA	NA	STM474_RS06885,ttrS,WP_001214413.1,RS06885	WP_001214413.1,TtrS,two-component system sensor histidine kinase TtrS
STM474_RS06890	1429954	1430574	D	ttrR	two-component system response regulator TtrR,two-component system response regulator TtrR	ttrR // ttrS	NC_016857.1	WP_000190927.1	909946	GerE	-	STM474_RS06890,ttrR,WP_000190927.1,RS06890,PF00196.18	WP_000190927.1,TtrR,two-component system response regulator TtrR,GerE
STM474_RS06895	1430672	1430884	D	fumD	fumarate hydratase FumD,hypothetical protein	fumD	NC_016857.1	WP_000165779.1	909946	NA	NA	STM474_RS06895,fumD,WP_000165779.1,RS06895	WP_000165779.1,fumarate hydratase FumD,FumD
STM474_RS06900	1430980	1431939	R	STM474_RS06900	DUF523 and DUF1722 domain-containing protein,DUF1722 domain-containing protein	STM474_RS06900	NC_016857.1	WP_001060729.1	909946	NA	NA	STM474_RS06900,WP_001060729.1,RS06900	WP_001060729.1,DUF523 and DUF1722 domain-containing protein
STM474_RS06905	1432112	1432840	R	STM474_RS06905	MerR family transcriptional regulator,helix-turn-helix-type transcriptional regulator	STM474_RS06905	NC_016857.1	WP_000122327.1	909946	MerR_1	-	STM474_RS06905,WP_000122327.1,RS06905,PF13411.5	WP_000122327.1,MerR family transcriptional regulator,MerR_1
STM474_RS06910	1433019	1433657	R	STM474_RS06910	two component system response regulator,DNA-binding response regulator	STM474_RS06915 // STM474_RS06910	NC_016857.1	WP_000666335.1	909946	GerE	-	STM474_RS06910,WP_000666335.1,RS06910,PF00196.18	WP_000666335.1,two component system response regulator,GerE
STM474_RS06915	1433688	1436450	R	STM474_RS06915	two component system sensor kinase,hybrid sensor histidine kinase/response regulator	STM474_RS06915 // STM474_RS06910	NC_016857.1	WP_001050769.1	909946	NA	NA	STM474_RS06915,WP_001050769.1,RS06915	WP_001050769.1,two component system sensor kinase
STM474_RS06920	1436851	1437252	D	spiC	SPI-2 type III secretion system protein SpiC,SPI-2 type III secretion system protein SpiC	ssaE // ssaD // spiA // spiC	NC_016857.1	WP_001738217.1	909946	NA	NA	STM474_RS06920,spiC,WP_001738217.1,RS06920	WP_001738217.1,SPI-2 type III secretion system protein SpiC,SpiC
STM474_RS06925	1437254	1438747	D	spiA	SPI-2 type III secretion system protein SpiA,SPI-2 type III secretion system protein SpiA	ssaE // ssaD // spiA // spiC	NC_016857.1	WP_000261284.1	909946	NA	NA	STM474_RS06925,spiA,WP_000261284.1,RS06925	WP_000261284.1,SPI-2 type III secretion system protein SpiA,SpiA
STM474_RS06930	1438728	1439939	D	ssaD	SctD family type III secretion system inner membrane ring subunit SsaD,EscD/YscD/HrpQ family type III secretion system inner membrane ring protein	ssaE // ssaD // spiA // spiC	NC_016857.1	WP_000323786.1	909946	NA	NA	STM474_RS06930,ssaD,WP_000323786.1,RS06930	WP_000323786.1,SctD family type III secretion system inner membrane ring subunit SsaD,SsaD
STM474_RS06935	1439947	1440189	D	ssaE	YscE family type III secretion system co-chaperone SsaE,EscE/YscE/SsaE family type III secretion system needle protein co-chaperone	ssaE // ssaD // spiA // spiC	NC_016857.1	WP_000210202.1	909946	NA	NA	STM474_RS06935,ssaE,WP_000210202.1,RS06935	WP_000210202.1,SsaE,YscE family type III secretion system co-chaperone SsaE
STM474_RS06940	1440453	1440779	D	sseA	SPI-2 type III secretion system chaperone SseA,SPI-2 type III secretion system chaperone SseA	sseE // sseD // sseC // sscA // sseB // sseA	NC_016857.1	WP_001738219.1	909946	NA	NA	STM474_RS06940,sseA,WP_001738219.1,RS06940	WP_001738219.1,3-mercaptopyruvate sulfurtransferase,SPI-2 type III secretion system chaperone SseA,SseA
STM474_RS06945	1440786	1441376	D	sseB	SPI-2 type III secretion system translocon protein SseB,SPI-2 type III secretion system translocon protein SseB	sseE // sseD // sseC // sscA // sseB // sseA	NC_016857.1	WP_000094422.1	909946	NA	NA	STM474_RS06945,sseB,WP_000094422.1,RS06945	WP_000094422.1,enhanced serine sensitivity protein SseB,SPI-2 type III secretion system translocon protein SseB,SseB
STM474_RS06950	1441373	1441846	D	sscA	SycD/LcrH family type III secretion system chaperone SscA,CesD/SycD/LcrH family type III secretion system chaperone	sseE // sseD // sseC // sscA // sseB // sseA	NC_016857.1	WP_000711029.1	909946	NA	NA	STM474_RS06950,sscA,WP_000711029.1,RS06950	WP_000711029.1,SscA,SycD/LcrH family type III secretion system chaperone SscA
STM474_RS06955	1441849	1443303	D	sseC	SPI-2 type III secretion system translocon protein SseC,SPI-2 type III secretion system translocon protein SseC	sseE // sseD // sseC // sscA // sseB // sseA	NC_016857.1	WP_001079760.1	909946	NA	NA	STM474_RS06955,sseC,WP_001079760.1,RS06955	WP_001079760.1,SPI-2 type III secretion system translocon protein SseC,SseC
STM474_RS06960	1443319	1443906	D	sseD	SPI-2 type III secretion system translocon protein SseD,SPI-2 type III secretion system translocon protein SseD	sseE // sseD // sseC // sscA // sseB // sseA	NC_016857.1	WP_000388323.1	909946	NA	NA	STM474_RS06960,sseD,WP_000388323.1,RS06960	WP_000388323.1,SPI-2 type III secretion system translocon protein SseD,SseD
STM474_RS06965	1443909	1444325	D	sseE	LcrR family type III secretion system chaperone SseE,pathogenicity island 2 effector protein SseE	sseE // sseD // sseC // sscA // sseB // sseA	NC_016857.1	WP_000249606.1	909946	NA	NA	STM474_RS06965,sseE,WP_000249606.1,RS06965	WP_000249606.1,LcrR family type III secretion system chaperone SseE,SseE
STM474_RS06970	1444377	1444811	D	sscB	SycD/LcrH family type III secretion system chaperone SscB,CesD/SycD/LcrH family type III secretion system chaperone	sseG // sseF // sscB	NC_016857.1	WP_000979963.1	909946	NA	NA	STM474_RS06970,sscB,WP_000979963.1,RS06970	WP_000979963.1,SscB,SycD/LcrH family type III secretion system chaperone SscB
STM474_RS06975	1444827	1445609	D	sseF	type III secretion systems effector SseF,pathogenicity island 2 effector protein SseF	sseG // sseF // sscB	NC_016857.1	WP_000690718.1	909946	NA	NA	STM474_RS06975,sseF,WP_000690718.1,RS06975	WP_000690718.1,SseF,type III secretion systems effector SseF
STM474_RS06980	1445606	1446295	D	sseG	pathogenicity island 2 effector protein SseG,pathogenicity island 2 effector protein SseG	sseG // sseF // sscB	NC_016857.1	WP_000805851.1	909946	NA	NA	STM474_RS06980,sseG,WP_000805851.1,RS06980	WP_000805851.1,pathogenicity island 2 effector protein SseG,SseG
STM474_RS06985	1446389	1446604	D	ssaG	type III secretion system needle filament protein SsaG,EscF/YscF/HrpA family type III secretion system needle major subunit	ssaG	NC_016857.1	WP_000350226.1	909946	NA	NA	STM474_RS06985,ssaG,WP_000350226.1,RS06985	WP_000350226.1,SsaG,type III secretion system needle filament protein SsaG
STM474_RS06990	1446582	1446872	D	STM474_RS06990	EscG/YscG/SsaH family type III secretion system needle protein co-chaperone,EscG/YscG/SsaH family type III secretion system needle protein co-chaperone	ssaU // ssaT // ssas // ssaR // ssaQ // ssaP // ssaO // ssaN // ssaV // ssaM // ssaL // ssaK // STM474_RS07005 // ssaJ // ssaI // STM474_RS06990	NC_016857.1	WP_000444713.1	909946	NA	NA	STM474_RS06990,WP_000444713.1,RS06990	WP_000444713.1,EscG/YscG/SsaH family type III secretion system needle protein co-chaperone
STM474_RS06995	1446884	1447132	D	ssaI	SctI family type III secretion system inner rod subunit SsaI,EscI/YscI/HrpB family type III secretion system inner rod protein	ssaU // ssaT // ssas // ssaR // ssaQ // ssaP // ssaO // ssaN // ssaV // ssaM // ssaL // ssaK // STM474_RS07005 // ssaJ // ssaI // STM474_RS06990	NC_016857.1	WP_001574409.1	909946	NA	NA	STM474_RS06995,ssaI,WP_001574409.1,RS06995	WP_001574409.1,SctI family type III secretion system inner rod subunit SsaI,SsaI
