gene_id	start	stop	strand	gene_name	product	tu	chromosome	protein_id	taxid	TF_name	TF_K12_ortho	gene_synonyms	protein_synonyms
SL1344_RS01850	409652	410662	D	cydB	cytochrome d ubiquinol oxidase subunit II,cytochrome d ubiquinol oxidase subunit II	SL1344_RS01855 // cydB // SL1344_RS01845	NC_016810.1	WP_000151047.1	216597	NA	NA	SL1344_RS01850,cydB,WP_000151047.1,RS01850	WP_000151047.1,CydB,cytochrome d ubiquinol oxidase subunit II
SL1344_RS01855	410662	410793	D	SL1344_RS01855	DUF2474 domain-containing protein,DUF2474 domain-containing protein	SL1344_RS01855 // cydB // SL1344_RS01845	NC_016810.1	WP_000241458.1	216597	NA	NA	SL1344_RS01855,WP_000241458.1,RS01855	WP_000241458.1,DUF2474 domain-containing protein
SL1344_RS01860	410999	412003	D	SL1344_RS01860	AraC family transcriptional regulator,AraC family transcriptional regulator	SL1344_RS01860	NC_016810.1	WP_000074605.1	216597	HTH_18	-	SL1344_RS01860,WP_000074605.1,RS01860,PF12833.6	WP_000074605.1,AraC family transcriptional regulator,HTH_18
SL1344_RS01865	412149	414257	D	foxA	ferrioxamine B receptor,ferrioxamine B receptor	foxA	NC_016810.1	WP_001127725.1	216597	NA	NA	SL1344_RS01865,foxA,WP_001127725.1,RS01865	WP_001127725.1,ferrioxamine B receptor,FoxA
SL1344_RS01870	414298	414930	R	SL1344_RS01870	transporter,transporter	SL1344_RS01870	NC_016810.1	WP_000433131.1	216597	NA	NA	SL1344_RS01870,WP_000433131.1,RS01870	WP_000433131.1,transporter
SL1344_RS01875	415162	415437	D	SL1344_RS01875	DUF1471 domain-containing protein,DUF1471 domain-containing protein	SL1344_RS01875	NC_016810.1	WP_000848026.1	216597	NA	NA	SL1344_RS01875,WP_000848026.1,RS01875	WP_000848026.1,DUF1471 domain-containing protein
SL1344_RS01880	415573	417198	R	SL1344_RS01880	propionate catabolism operon regulatory protein,propionate catabolism operon regulatory protein	SL1344_RS01880	NC_016810.1	WP_000205278.1	216597	HTH_8	PRPR_ECOLI	SL1344_RS01880,WP_000205278.1,RS01880,PF02954.18	WP_000205278.1,propionate catabolism operon regulatory protein,HTH_8
SL1344_RS01885	417463	418350	D	SL1344_RS01885	methylisocitrate lyase,methylisocitrate lyase	SL1344_RS01885	NC_016810.1	WP_000052224.1	216597	NA	NA	SL1344_RS01885,WP_000052224.1,RS01885	WP_000052224.1,methylisocitrate lyase
SL1344_RS01890	418473	419642	D	SL1344_RS01890	2-methylcitrate synthase,2-methylcitrate synthase	prpE // SL1344_RS01895 // SL1344_RS01890	NC_016810.1	WP_000132749.1	216597	NA	NA	SL1344_RS01890,WP_000132749.1,RS01890	WP_000132749.1,2-methylcitrate synthase
SL1344_RS01895	419682	421133	D	SL1344_RS01895	2-methylcitrate dehydratase,2-methylcitrate dehydratase	prpE // SL1344_RS01895 // SL1344_RS01890	NC_016810.1	WP_000107071.1	216597	NA	NA	SL1344_RS01895,WP_000107071.1,RS01895	WP_000107071.1,2-methylcitrate dehydratase
SL1344_RS01900	421174	423060	D	prpE	propionate--CoA ligase,propionate--CoA ligase	prpE // SL1344_RS01895 // SL1344_RS01890	NC_016810.1	WP_000010229.1	216597	NA	NA	SL1344_RS01900,prpE,WP_000010229.1,RS01900	WP_000010229.1,propionate--CoA ligase,PrpE
SL1344_RS01905	423164	424138	R	SL1344_RS01905	porphobilinogen synthase,porphobilinogen synthase	SL1344_RS01905	NC_016810.1	WP_000130724.1	216597	NA	NA	SL1344_RS01905,WP_000130724.1,RS01905	WP_000130724.1,porphobilinogen synthase
SL1344_RS01910	424651	427587	D	SL1344_RS01910	outer membrane autotransporter barrel domain-containing protein,outer membrane autotransporter barrel domain-containing protein	SL1344_RS01910	NC_016810.1	WP_000556518.1	216597	NA	NA	SL1344_RS01910,WP_000556518.1,RS01910	WP_000556518.1,outer membrane autotransporter barrel domain-containing protein
SL1344_RS01915	427673	428296	D	SL1344_RS01915	transcriptional regulator,transcriptional regulator	SL1344_RS01915	NC_016810.1	WP_000950242.1	216597	NA	NA	SL1344_RS01915,WP_000950242.1,RS01915	WP_000950242.1,transcriptional regulator
SL1344_RS01920	428341	429498	R	SL1344_RS01920	D-alanyl-D-alanine- carboxypeptidase/endopeptidase AmpH,D-alanyl-D-alanine- carboxypeptidase/endopeptidase AmpH	SL1344_RS01920	NC_016810.1	WP_000830784.1	216597	NA	NA	SL1344_RS01920,WP_000830784.1,RS01920	WP_000830784.1,D-alanyl-D-alanine- carboxypeptidase/endopeptidase AmpH
SL1344_RS24960	429544	429747	R	SL1344_RS24960	hypothetical protein,hypothetical protein	SL1344_RS24960	NC_016810.1	WP_016695698.1	216597	NA	NA	SL1344_RS24960,WP_016695698.1,RS24960	WP_016695698.1,hypothetical protein
SL1344_RS01925	429845	431065	D	SL1344_RS01925	peptide transporter,peptide transporter	SL1344_RS01930 // SL1344_RS01925	NC_016810.1	WP_000477024.1	216597	NA	NA	SL1344_RS01925,WP_000477024.1,RS01925	WP_000477024.1,peptide transporter
SL1344_RS01930	431080	432174	D	SL1344_RS01930	DUF1615 domain-containing protein,DUF1615 domain-containing protein	SL1344_RS01930 // SL1344_RS01925	NC_016810.1	WP_001271421.1	216597	NA	NA	SL1344_RS01930,WP_001271421.1,RS01930	WP_001271421.1,DUF1615 domain-containing protein
SL1344_RS01935	432212	432520	R	SL1344_RS01935	DUF2755 domain-containing protein,DUF2755 domain-containing protein	SL1344_RS01935	NC_016810.1	WP_000763139.1	216597	NA	NA	SL1344_RS01935,WP_000763139.1,RS01935	WP_000763139.1,DUF2755 domain-containing protein
SL1344_RS01940	432788	433003	D	SL1344_RS01940	DUF2754 domain-containing protein,DUF2754 domain-containing protein	SL1344_RS01940	NC_016810.1	WP_001239243.1	216597	NA	NA	SL1344_RS01940,WP_001239243.1,RS01940	WP_001239243.1,DUF2754 domain-containing protein
SL1344_RS01945	433029	434123	R	SL1344_RS01945	D-alanine--D-alanine ligase A,D-alanine--D-alanine ligase A	SL1344_RS01945	NC_016810.1	WP_001096588.1	216597	NA	NA	SL1344_RS01945,WP_001096588.1,RS01945	WP_001096588.1,D-alanine--D-alanine ligase A
SL1344_RS01950	434201	434914	D	SL1344_RS01950	extensin,extensin	SL1344_RS01950	NC_016810.1	WP_000480794.1	216597	NA	NA	SL1344_RS01950,WP_000480794.1,RS01950	WP_000480794.1,extensin
SL1344_RS01955	435083	436294	D	SL1344_RS01955	MFS transporter,MFS transporter	SL1344_RS01955	NC_016810.1	WP_000446768.1	216597	NA	NA	SL1344_RS01955,WP_000446768.1,RS01955	WP_000446768.1,MFS transporter
SL1344_RS01960	436585	436851	D	SL1344_RS01960	anti-adapter protein IraP,anti-adapter protein IraP	SL1344_RS01960	NC_016810.1	WP_000245158.1	216597	NA	NA	SL1344_RS01960,WP_000245158.1,RS01960	WP_000245158.1,anti-adapter protein IraP
SL1344_RS01965	437203	437523	D	SL1344_RS01965	phosphate starvation-inducible protein PsiF,phosphate starvation-inducible protein PsiF	SL1344_RS01965	NC_016810.1	WP_000705165.1	216597	NA	NA	SL1344_RS01965,WP_000705165.1,RS01965	WP_000705165.1,phosphate starvation-inducible protein PsiF
SL1344_RS01970	437615	438727	D	adrA	diguanylate cyclase AdrA,diguanylate cyclase AdrA	adrA	NC_016810.1	WP_000484086.1	216597	NA	NA	SL1344_RS01970,adrA,WP_000484086.1,RS01970 // yaiC	WP_000484086.1,AdrA,diguanylate cyclase AdrA,YaiC,YaiC // AdrA
SL1344_RS01975	438742	439551	R	SL1344_RS01975	pyrroline-5-carboxylate reductase,pyrroline-5-carboxylate reductase	SL1344_RS01975	NC_016810.1	WP_000412195.1	216597	NA	NA	SL1344_RS01975,WP_000412195.1,RS01975	WP_000412195.1,pyrroline-5-carboxylate reductase
SL1344_RS01980	439691	440146	D	SL1344_RS01980	YaiI/YqxD family protein,YaiI/YqxD family protein	SL1344_RS01980	NC_016810.1	WP_000158137.1	216597	NA	NA	SL1344_RS01980,WP_000158137.1,RS01980	WP_000158137.1,YaiI/YqxD family protein
SL1344_RS01985	440331	440876	D	SL1344_RS01985	shikimate kinase,shikimate kinase	SL1344_RS01990 // SL1344_RS01985	NC_016810.1	WP_000983569.1	216597	NA	NA	SL1344_RS01985,WP_000983569.1,RS01985	WP_000983569.1,shikimate kinase
SL1344_RS01990	440903	441094	D	SL1344_RS01990	hypothetical protein,hypothetical protein	SL1344_RS01990 // SL1344_RS01985	NC_016810.1	WP_001143163.1	216597	NA	NA	SL1344_RS01990,WP_001143163.1,RS01990	WP_001143163.1,hypothetical protein
SL1344_RS01995	441345	442022	D	SL1344_RS01995	hypothetical protein,hypothetical protein	SL1344_RS01995	NC_016810.1	WP_001276437.1	216597	NA	NA	SL1344_RS01995,WP_001276437.1,RS01995	WP_001276437.1,hypothetical protein
SL1344_RS02000	442093	442377	D	SL1344_RS02000	hypothetical protein,hypothetical protein	SL1344_RS02000	NC_016810.1	WP_000941952.1	216597	NA	NA	SL1344_RS02000,WP_000941952.1,RS02000	WP_000941952.1,hypothetical protein
SL1344_RS02005	442415	443326	R	SL1344_RS02005	recombination-associated protein RdgC,recombination-associated protein RdgC	SL1344_RS02005	NC_016810.1	WP_000964305.1	216597	NA	NA	SL1344_RS02005,WP_000964305.1,RS02005	WP_000964305.1,recombination-associated protein RdgC
SL1344_RS02010	443452	444360	D	SL1344_RS02010	fructokinase,fructokinase	SL1344_RS02010	NC_016810.1	WP_001219263.1	216597	-	MAK_ECOLI	SL1344_RS02010,WP_001219263.1,RS02010,-	WP_001219263.1,fructokinase,-
SL1344_RS02015	444382	445554	R	SL1344_RS02015	MFS transporter AraJ,MFS transporter AraJ	SL1344_RS02015	NC_016810.1	WP_000755620.1	216597	NA	NA	SL1344_RS02015,WP_000755620.1,RS02015	WP_000755620.1,MFS transporter AraJ
SL1344_RS02020	445727	448867	R	SL1344_RS02020	exonuclease subunit SbcC,exonuclease subunit SbcC	SL1344_RS02025 // SL1344_RS02020	NC_016810.1	WP_001526312.1	216597	NA	NA	SL1344_RS02020,WP_001526312.1,RS02020	WP_001526312.1,exonuclease subunit SbcC
SL1344_RS02025	448864	450066	R	SL1344_RS02025	exonuclease subunit SbcD,exonuclease subunit SbcD	SL1344_RS02025 // SL1344_RS02020	NC_016810.1	WP_001221261.1	216597	NA	NA	SL1344_RS02025,WP_001221261.1,RS02025	WP_001221261.1,exonuclease subunit SbcD
SL1344_RS02035	450281	450970	D	phoB	phosphate regulon transcriptional regulatory protein PhoB,phosphate regulon transcriptional regulatory protein PhoB	phoB	NC_016810.1	WP_000113921.1	216597	Trans_reg_C	PHOB_ECOLI	SL1344_RS02035,phoB,WP_000113921.1,RS02035,PF00486.27	WP_000113921.1,PhoB,phosphate regulon transcriptional regulatory protein PhoB,Trans_reg_C
SL1344_RS02040	451040	452335	D	phoR	two-component system sensor histidine kinase PhoR,two-component system sensor histidine kinase PhoR	phoR	NC_016810.1	WP_000893645.1	216597	NA	NA	SL1344_RS02040,phoR,WP_000893645.1,RS02040	WP_000893645.1,PhoR,two-component system sensor histidine kinase PhoR
SL1344_RS02045	452744	454063	D	SL1344_RS02045	branched-chain amino acid transport system 2 carrier protein,branched-chain amino acid transport system 2 carrier protein	SL1344_RS02045	NC_016810.1	WP_000149625.1	216597	NA	NA	SL1344_RS02045,WP_000149625.1,RS02045	WP_000149625.1,branched-chain amino acid transport system 2 carrier protein
SL1344_RS02050	454138	455508	D	SL1344_RS02050	proline-specific permease ProY,proline-specific permease ProY	SL1344_RS02050	NC_016810.1	WP_001555879.1	216597	NA	NA	SL1344_RS02050,WP_001555879.1,RS02050	WP_001555879.1,proline-specific permease ProY
SL1344_RS02055	455670	457487	D	SL1344_RS02055	maltodextrin glucosidase,maltodextrin glucosidase	SL1344_RS02055	NC_016810.1	WP_000930727.1	216597	NA	NA	SL1344_RS02055,WP_000930727.1,RS02055	WP_000930727.1,maltodextrin glucosidase
SL1344_RS02060	457559	458161	R	SL1344_RS02060	peroxiredoxin,peroxiredoxin	SL1344_RS02060	NC_016810.1	WP_000244731.1	216597	NA	NA	SL1344_RS02060,WP_000244731.1,RS02060	WP_000244731.1,peroxiredoxin
SL1344_RS02065	458371	458952	R	SL1344_RS02065	ACP phosphodiesterase,ACP phosphodiesterase	SL1344_RS02065	NC_016810.1	WP_001009858.1	216597	NA	NA	SL1344_RS02065,WP_001009858.1,RS02065	WP_001009858.1,ACP phosphodiesterase
SL1344_RS02070	459046	460110	D	queA	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA,tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	SL1344_RS02090 // secD // SL1344_RS02080 // SL1344_RS02075 // SL1344_RS24965 // queA	NC_016810.1	WP_001266530.1	216597	NA	NA	SL1344_RS02070,queA,WP_001266530.1,RS02070	WP_001266530.1,QueA,tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA
SL1344_RS24965	460133	460243	D	SL1344_RS24965	hypothetical protein,hypothetical protein	SL1344_RS02090 // secD // SL1344_RS02080 // SL1344_RS02075 // SL1344_RS24965 // queA	NC_016810.1	WP_014343963.1	216597	NA	NA	SL1344_RS24965,WP_014343963.1,RS24965	WP_014343963.1,hypothetical protein
SL1344_RS02075	460307	461434	D	SL1344_RS02075	tRNA guanosine(34) transglycosylase Tgt,tRNA guanosine(34) transglycosylase Tgt	SL1344_RS02090 // secD // SL1344_RS02080 // SL1344_RS02075 // SL1344_RS24965 // queA	NC_016810.1	WP_000667305.1	216597	NA	NA	SL1344_RS02075,WP_000667305.1,RS02075	WP_000667305.1,tRNA guanosine(34) transglycosylase Tgt
SL1344_RS02080	461457	461789	D	SL1344_RS02080	preprotein translocase subunit YajC,preprotein translocase subunit YajC	SL1344_RS02090 // secD // SL1344_RS02080 // SL1344_RS02075 // SL1344_RS24965 // queA	NC_016810.1	WP_000007628.1	216597	NA	NA	SL1344_RS02080,WP_000007628.1,RS02080	WP_000007628.1,preprotein translocase subunit YajC
SL1344_RS02085	461817	463664	D	secD	protein translocase subunit SecD,protein translocase subunit SecD	SL1344_RS02090 // secD // SL1344_RS02080 // SL1344_RS02075 // SL1344_RS24965 // queA	NC_016810.1	WP_000934811.1	216597	NA	NA	SL1344_RS02085,secD,WP_000934811.1,RS02085	WP_000934811.1,protein translocase subunit SecD,SecD
SL1344_RS02090	463675	464646	D	SL1344_RS02090	protein translocase subunit SecF,protein translocase subunit SecF	SL1344_RS02090 // secD // SL1344_RS02080 // SL1344_RS02075 // SL1344_RS24965 // queA	NC_016810.1	WP_000046629.1	216597	NA	NA	SL1344_RS02090,WP_000046629.1,RS02090	WP_000046629.1,protein translocase subunit SecF
SL1344_RS02095	464794	465159	D	SL1344_RS02095	VOC family protein,VOC family protein	SL1344_RS02100 // SL1344_RS02095	NC_016810.1	WP_000793035.1	216597	NA	NA	SL1344_RS02095,WP_000793035.1,RS02095	WP_000793035.1,VOC family protein
SL1344_RS02100	465185	465877	D	SL1344_RS02100	YafY family transcriptional regulator,YafY family transcriptional regulator	SL1344_RS02100 // SL1344_RS02095	NC_016810.1	WP_000198318.1	216597	HTH_11	-	SL1344_RS02100,WP_000198318.1,RS02100,PF08279.11	WP_000198318.1,YafY family transcriptional regulator,HTH_11
SL1344_RS02105	466047	466394	D	SL1344_RS02105	HNH endonuclease,HNH endonuclease	SL1344_RS24970 // SL1344_RS02105	NC_016810.1	WP_000974818.1	216597	NA	NA	SL1344_RS02105,WP_000974818.1,RS02105	WP_000974818.1,HNH endonuclease
SL1344_RS24970	466412	466639	D	SL1344_RS24970	hypothetical protein,hypothetical protein	SL1344_RS24970 // SL1344_RS02105	NC_016810.1	WP_071533033.1	216597	NA	NA	SL1344_RS24970,WP_071533033.1,RS24970	WP_071533033.1,hypothetical protein
SL1344_RS26540	466642	466968	R	SL1344_RS26540	hypothetical protein,hypothetical protein	SL1344_RS26540	NC_016810.1	WP_010989124.1	216597	NA	NA	SL1344_RS26540,WP_010989124.1,RS26540	WP_010989124.1,hypothetical protein
SL1344_RS02115	467023	467886	R	SL1344_RS02115	nucleoside-specific channel-forming protein Tsx,nucleoside-specific channel-forming protein Tsx	SL1344_RS02115	NC_016810.1	WP_000752021.1	216597	NA	NA	SL1344_RS02115,WP_000752021.1,RS02115	WP_000752021.1,nucleoside-specific channel-forming protein Tsx
SL1344_RS02120	468186	468725	R	SL1344_RS02120	DUF3251 domain-containing protein,DUF3251 domain-containing protein	SL1344_RS02120	NC_016810.1	WP_000198484.1	216597	NA	NA	SL1344_RS02120,WP_000198484.1,RS02120	WP_000198484.1,DUF3251 domain-containing protein
SL1344_RS02125	468877	469326	D	SL1344_RS02125	transcriptional regulator NrdR,transcriptional regulator NrdR	SL1344_RS02140 // SL1344_RS02135 // SL1344_RS02130 // SL1344_RS02125	NC_016810.1	WP_000543533.1	216597	-	NRDR_ECOLI	SL1344_RS02125,WP_000543533.1,RS02125,-	WP_000543533.1,transcriptional regulator NrdR,-
SL1344_RS02130	469330	470433	D	SL1344_RS02130	bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD,bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD	SL1344_RS02140 // SL1344_RS02135 // SL1344_RS02130 // SL1344_RS02125	NC_016810.1	WP_001150216.1	216597	NA	NA	SL1344_RS02130,WP_001150216.1,RS02130	WP_001150216.1,bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD
SL1344_RS02135	470522	470992	D	SL1344_RS02135	6,7-dimethyl-8-ribityllumazine synthase,6,7-dimethyl-8-ribityllumazine synthase	SL1344_RS02140 // SL1344_RS02135 // SL1344_RS02130 // SL1344_RS02125	NC_016810.1	WP_001021372.1	216597	NA	NA	SL1344_RS02135,WP_001021372.1,RS02135	WP_001021372.1,6,7-dimethyl-8-ribityllumazine synthase
SL1344_RS02140	471013	471432	D	SL1344_RS02140	N utilization substance protein B,N utilization substance protein B	SL1344_RS02140 // SL1344_RS02135 // SL1344_RS02130 // SL1344_RS02125	NC_016810.1	WP_000801129.1	216597	NA	NA	SL1344_RS02140,WP_000801129.1,RS02140	WP_000801129.1,N utilization substance protein B
SL1344_RS02145	471511	472488	D	SL1344_RS02145	thiamine-monophosphate kinase,thiamine-monophosphate kinase	SL1344_RS02145	NC_016810.1	WP_000752138.1	216597	NA	NA	SL1344_RS02145,WP_000752138.1,RS02145	WP_000752138.1,thiamine-monophosphate kinase
SL1344_RS02150	472466	472981	D	SL1344_RS02150	phosphatidylglycerophosphatase A,phosphatidylglycerophosphatase A	SL1344_RS02150	NC_016810.1	WP_000154063.1	216597	NA	NA	SL1344_RS02150,WP_000154063.1,RS02150	WP_000154063.1,phosphatidylglycerophosphatase A
SL1344_RS02155	473085	474059	R	SL1344_RS02155	aldo/keto reductase,aldo/keto reductase	SL1344_RS02155	NC_016810.1	WP_001199859.1	216597	NA	NA	SL1344_RS02155,WP_001199859.1,RS02155	WP_001199859.1,aldo/keto reductase
SL1344_RS02160	474116	475978	R	SL1344_RS02160	1-deoxy-D-xylulose-5-phosphate synthase,1-deoxy-D-xylulose-5-phosphate synthase	SL1344_RS02170 // SL1344_RS02165 // SL1344_RS02160	NC_016810.1	WP_000006777.1	216597	NA	NA	SL1344_RS02160,WP_000006777.1,RS02160	WP_000006777.1,1-deoxy-D-xylulose-5-phosphate synthase
SL1344_RS02165	476002	476901	R	SL1344_RS02165	(2E,6E)-farnesyl diphosphate synthase,(2E,6E)-farnesyl diphosphate synthase	SL1344_RS02170 // SL1344_RS02165 // SL1344_RS02160	NC_016810.1	WP_000348074.1	216597	NA	NA	SL1344_RS02165,WP_000348074.1,RS02165	WP_000348074.1,(2E,6E)-farnesyl diphosphate synthase
SL1344_RS02170	476902	477144	R	SL1344_RS02170	exodeoxyribonuclease 7 small subunit,exodeoxyribonuclease 7 small subunit	SL1344_RS02170 // SL1344_RS02165 // SL1344_RS02160	NC_016810.1	WP_001124944.1	216597	NA	NA	SL1344_RS02170,WP_001124944.1,RS02170	WP_001124944.1,exodeoxyribonuclease 7 small subunit
SL1344_RS02175	477354	478802	D	SL1344_RS02175	tRNA 4-thiouridine(8) synthase ThiI,tRNA 4-thiouridine(8) synthase ThiI	SL1344_RS02175	NC_016810.1	WP_000668709.1	216597	NA	NA	SL1344_RS02175,WP_000668709.1,RS02175	WP_000668709.1,tRNA 4-thiouridine(8) synthase ThiI
SL1344_RS02180	478846	479643	R	phnV	phosphonate ABC transporter permease,phosphonate ABC transporter permease	phnS // phnT // phnU // phnV	NC_016810.1	WP_000909791.1	216597	NA	NA	SL1344_RS02180,phnV,WP_000909791.1,RS02180	WP_000909791.1,PhnV,phosphonate ABC transporter permease
SL1344_RS02185	479646	480506	R	phnU	phosphonate ABC transporter permease,phosphonate ABC transporter permease	phnS // phnT // phnU // phnV	NC_016810.1	WP_000052716.1	216597	NA	NA	SL1344_RS02185,phnU,WP_000052716.1,RS02185	WP_000052716.1,PhnU,phosphonate ABC transporter permease
SL1344_RS02190	480509	481618	R	phnT	ABC transporter ATP-binding protein,ABC transporter ATP-binding protein	phnS // phnT // phnU // phnV	NC_016810.1	WP_000928801.1	216597	NA	NA	SL1344_RS02190,phnT,WP_000928801.1,RS02190	WP_000928801.1,ABC transporter ATP-binding protein,PhnT
SL1344_RS02195	481624	482637	R	phnS	phosphonate ABC transporter substrate-binding protein,phosphonate ABC transporter substrate-binding protein	phnS // phnT // phnU // phnV	NC_016810.1	WP_000778012.1	216597	NA	NA	SL1344_RS02195,phnS,WP_000778012.1,RS02195	WP_000778012.1,PhnS,phosphonate ABC transporter substrate-binding protein
SL1344_RS02200	482835	483554	R	phnR	transcriptional regulator,transcriptional regulator	phnR	NC_016810.1	WP_000836268.1	216597	GntR	-	SL1344_RS02200,phnR,WP_000836268.1,RS02200,PF00392.20	WP_000836268.1,PhnR,transcriptional regulator,GntR
SL1344_RS02205	483694	484797	D	phnW	2-aminoethylphosphonate--pyruvate aminotransferase,2-aminoethylphosphonate--pyruvate aminotransferase	SL1344_RS02210 // phnW	NC_016810.1	WP_000203955.1	216597	NA	NA	SL1344_RS02205,phnW,WP_000203955.1,RS02205	WP_000203955.1,2-aminoethylphosphonate--pyruvate aminotransferase,PhnW
SL1344_RS02210	484807	485616	D	SL1344_RS02210	phosphonoacetaldehyde hydrolase,phosphonoacetaldehyde hydrolase	SL1344_RS02210 // phnW	NC_016810.1	WP_001526311.1	216597	NA	NA	SL1344_RS02210,WP_001526311.1,RS02210	WP_001526311.1,phosphonoacetaldehyde hydrolase
